gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,C,Small,Employed,0,22,9,15205,100.9312267,0,0.6739982790866829,533.8667686124448,359.82528330635614,0.835916686849116,2-Medium Review (80-95%)
Female,D,Small,Self-employed,1,37,14,18140,68.39045202,0,0.2747030913963678,255.9537441826934,70.31128478146097,0.024824412690724145,4-Low Risk (Bottom 20%)
Male,B,Small,Employed,0,27,14,15700,28.49395606,0,0.4430595280087782,422.75776999855816,187.30685803760477,0.496528618713167,3-Standard (20-80%)
Female,B,Medium,Self-employed,1,35,2,26470,32.04149695,0,0.2910064511697048,319.52001009099354,92.9823842142883,0.09574553967869541,4-Low Risk (Bottom 20%)
Male,D,Large,Retired,0,69,9,22450,100.833778,0,0.21413759278761146,538.2882290373091,115.26774559195582,0.19431662226527813,4-Low Risk (Bottom 20%)
Male,A,Small,Self-employed,0,32,3,17545,59.63322296,0,0.379326448481251,416.33672785751924,157.9275323504979,0.3826996044239929,3-Standard (20-80%)
Female,D,Small,Employed,1,38,2,20580,222.735365,0,0.5101267841326468,353.23714938586545,180.19573105239488,0.4719463954145475,3-Standard (20-80%)
Male,B,Large,Housewife,0,32,11,11295,23.58652635,0,0.3717996999772035,298.4715501894308,110.9716328121612,0.17300395576007105,4-Low Risk (Bottom 20%)
Female,A,Medium,Unemployed,0,28,0,21535,201.6569069,0,0.6603031261162852,603.3170776132431,398.3721523873659,0.8739807863082264,2-Medium Review (80-95%)
Female,C,Large,Unemployed,1,41,14,11340,102.818883,0,0.37358078608440703,354.57328574360866,132.4617668126284,0.2755711633163801,3-Standard (20-80%)
Female,D,Large,Housewife,1,69,6,6800,137.8873343,0,0.4287550389818685,264.2322364597774,113.29090284357817,0.18410430289819973,4-Low Risk (Bottom 20%)
Male,B,Large,Employed,0,22,13,3880,36.54260314,0,0.5254989365206185,501.63809059766777,263.6102831273081,0.6980301929442158,3-Standard (20-80%)
Male,A,Large,Housewife,0,35,3,25215,20.53346329,0,0.4214473704977325,336.30663004726256,141.73554491437253,0.31476547993864534,3-Standard (20-80%)
Female,E,Small,Housewife,0,26,11,44910,33.96774033,0,0.5776736083278879,291.54395860134923,168.4172505514378,0.42584968111730037,3-Standard (20-80%)
Female,A,Large,Housewife,0,48,2,20895,114.1467007,0,0.435337029538249,311.232672714377,135.4911072347269,0.28844756599660937,3-Standard (20-80%)
Male,A,Small,Housewife,0,41,0,20670,91.45292269,0,0.4756909297414093,355.3386381131462,169.0313671370887,0.42802938564624204,3-Standard (20-80%)
Male,B,Large,Employed,0,34,0,7075,15.70531045,0,0.37644613547100336,405.60925119140256,152.69003512229096,0.36158876241220633,3-Standard (20-80%)
Male,B,Medium,Housewife,1,51,1,5710,61.30612555,0,0.3567504584373285,320.89765271286814,114.48038471677835,0.19023976749818358,4-Low Risk (Bottom 20%)
Male,E,Small,Unemployed,1,29,3,28115,61.79475865,0,0.6326182541005329,441.71331464777546,279.435905925435,0.727940582869137,3-Standard (20-80%)
Male,A,Medium,Employed,0,33,13,16160,47.98269849,0,0.3121863436537007,352.81625861402426,110.14441775829071,0.1687656413982401,4-Low Risk (Bottom 20%)
Male,E,Large,Self-employed,0,42,3,18170,56.11415278,0,0.38224587135668087,329.4785621624647,125.94182008713766,0.2447727456204085,3-Standard (20-80%)
Male,A,Large,Housewife,1,50,1,9590,61.69063654,0,0.3544921553815495,307.52801749664746,109.01626976260142,0.16376039396141115,4-Low Risk (Bottom 20%)
Male,A,Large,Retired,1,72,2,4490,28.61559614,0,0.13185583012380928,645.7071383092884,85.14025073864056,0.06563332526035359,4-Low Risk (Bottom 20%)
Male,A,Large,Retired,0,49,15,2110,50.6257826,0,0.11812370608426963,618.4704835775761,73.05602562391371,0.030798417695971584,4-Low Risk (Bottom 20%)
Female,B,Medium,Self-employed,1,31,2,15055,207.1446249,0,0.4672174162011675,446.5673390713783,208.64403832076005,0.5652700411721967,3-Standard (20-80%)
Female,E,Small,Housewife,0,23,14,22715,65.3447011,0,0.6483934914711715,329.5661969938976,213.68857713974919,0.578146443852426,3-Standard (20-80%)
Female,D,Medium,Employed,1,42,1,6080,32.99314961,0,0.28144076411562624,283.94436346692356,79.91351862045607,0.048760797610398,4-Low Risk (Bottom 20%)
Female,E,Small,Employed,1,24,5,9080,112.4047945,0,0.654895600164956,441.40808484915175,289.07621264494907,0.7440865423427787,3-Standard (20-80%)
Female,C,Small,Employed,1,24,2,43460,100.833778,0,0.67338955812035,501.15227415514863,337.47070844434404,0.811899572132074,2-Medium Review (80-95%)
Female,A,Medium,Self-employed,0,28,3,16775,14.37714238,0,0.3780082860955518,431.419823799685,163.08026818216388,0.4035682570436748,3-Standard (20-80%)
Male,B,Medium,Self-employed,1,52,5,27995,99.17167477,0,0.3807489429642908,397.3510507543979,151.29099256048724,0.35597804149511586,3-Standard (20-80%)
Male,A,Small,Employed,0,32,9,43330,56.04309848,0,0.41311687695642285,375.8521204828087,155.2708542113071,0.37220473076612576,3-Standard (20-80%)
Female,A,Medium,Retired,1,61,3,25090,31.48099884,0,0.11894634926526768,519.5297366304058,61.79616550693277,0.010575603455235328,4-Low Risk (Bottom 20%)
Male,B,Medium,Retired,0,54,13,21230,95.69355223,0,0.16725843353036693,625.7028770322493,104.65408306785781,0.1436183095180431,4-Low Risk (Bottom 20%)
Male,C,Medium,Housewife,0,18,15,6505,156.6298557,0,0.7417972185837959,612.4820301958678,454.33746643185117,0.9182207152660047,2-Medium Review (80-95%)
Male,A,Small,Self-employed,0,23,8,2455,56.70111618,0,0.49954649658072414,516.4130869860874,257.9723483923367,0.6862436425284573,3-Standard (20-80%)
Male,A,Small,Unemployed,0,24,8,10995,98.10372854,0,0.6498404651580657,626.5855395671933,407.1806384936625,0.8820537660450473,2-Medium Review (80-95%)
Male,E,Small,Employed,1,40,7,8830,66.76541883,0,0.3809911760837824,303.6738500169302,115.69705726384039,0.19637523209816743,4-Low Risk (Bottom 20%)
Female,A,Large,Self-employed,0,57,4,19765,122.4496948,0,0.3413684954867919,347.7112438160288,118.69766416531881,0.21094696052312908,3-Standard (20-80%)
Female,A,Medium,Employed,0,49,0,29190,256.6405915,0,0.5380489181877554,454.4507408977813,244.51672950967514,0.655162670541697,3-Standard (20-80%)
Male,D,Medium,Employed,0,42,6,17025,114.881582,0,0.44877716284100033,375.7316047578921,168.61976357294293,0.42641478969887786,3-Standard (20-80%)
Female,B,Large,Retired,1,67,9,24745,132.7922667,0,0.17679475978531856,510.5525580908268,90.26301686544763,0.08529103091951239,4-Low Risk (Bottom 20%)
Female,D,Large,Retired,1,58,0,37140,125.1320458,0,0.2339882712502591,530.2549325286024,124.07343498429044,0.23665940098490354,3-Standard (20-80%)
Female,B,Medium,Housewife,0,38,4,3055,276.9950185,0,0.5618715180748878,419.60661914910605,235.7650080955795,0.636191168160168,3-Standard (20-80%)
Male,C,Large,Housewife,1,40,6,16865,211.8309492,0,0.5471626066888752,371.16793109580357,203.0892126976967,0.5483167837248728,3-Standard (20-80%)
Male,A,Medium,Employed,0,20,9,26920,93.11048718,0,0.6754725217140565,585.0938231970825,395.21480019425167,0.8711148785016549,2-Medium Review (80-95%)
Male,D,Medium,Retired,0,70,13,23645,270.4632326,0,0.3111193893287001,707.7223434158641,220.1861432978202,0.5969564866392185,3-Standard (20-80%)
Male,C,Large,Self-employed,1,35,11,8160,55.29380019,0,0.279976072607749,307.7843816578024,86.172262386556,0.06958908533139582,4-Low Risk (Bottom 20%)
Male,C,Large,Retired,1,65,2,29000,27.83505842,0,0.171304427328381,563.2742659713426,96.49137556103501,0.1098328893194478,4-Low Risk (Bottom 20%)
Male,C,Small,Self-employed,0,19,11,26370,94.29603751,0,0.6787222465115009,561.6363419407478,381.19507972452584,0.8579559215306369,2-Medium Review (80-95%)
Male,D,Large,Housewife,0,22,8,16775,38.77083633,0,0.6441152731189889,380.19581247542453,244.88992959130394,0.6562928877048518,3-Standard (20-80%)
Male,B,Large,Self-employed,0,38,0,5920,99.57981885,0,0.3866178379990649,425.63790434571536,164.55920634859325,0.4101881004278679,3-Standard (20-80%)
Male,C,Medium,Retired,1,73,14,19980,59.92134979,0,0.15083076181063995,586.8235006889577,88.51103565730209,0.07838863324453056,4-Low Risk (Bottom 20%)
Female,A,Small,Housewife,0,30,0,20760,160.3435748,0,0.5909483601512053,382.90458164656644,226.27683461842176,0.6111649309760232,3-Standard (20-80%)
Male,E,Large,Housewife,1,41,0,19915,62.06252553,0,0.48133460440948594,268.28828895160046,129.13643743021646,0.259667393234843,3-Standard (20-80%)
Female,D,Large,Employed,0,22,10,5120,293.5560359,0,0.7477686311166276,507.7695612171148,379.6941497140126,0.8563816904819569,2-Medium Review (80-95%)
Male,E,Medium,Employed,1,54,1,20700,114.1413271,0,0.47571374848796877,331.0974942799527,157.5076301188901,0.38108500847662874,3-Standard (20-80%)
Male,D,Small,Employed,1,28,9,13105,149.997808,0,0.5710639976149838,395.72947896389627,225.98685823121724,0.6103979979010252,3-Standard (20-80%)
Male,C,Large,Housewife,0,36,2,22640,99.43621052,0,0.5349189383161077,344.36266539991806,184.20611137142922,0.48554936627109063,3-Standard (20-80%)
Female,E,Large,Employed,1,28,3,6735,66.94554904,0,0.5048092546175814,345.55367526281657,174.43869323978822,0.45063372890934045,3-Standard (20-80%)
Female,D,Small,Employed,0,19,8,1260,43.84379769,0,0.5830664694642088,432.0678343446987,251.9242667404101,0.6713489949140228,3-Standard (20-80%)
Male,B,Medium,Employed,0,24,6,2120,30.62119248,0,0.5294761307992071,541.3900816755648,286.65312569864477,0.7397271332848955,3-Standard (20-80%)
Female,E,Large,Retired,0,69,3,15360,125.1320458,0,0.2379319102664688,560.0440797883107,133.25235773745942,0.2787599903124243,3-Standard (20-80%)
Male,E,Medium,Unemployed,1,51,10,46910,48.57528403,0,0.4218106753171555,334.1752795872599,140.95870035700136,0.31169774763865343,3-Standard (20-80%)
Female,B,Medium,Housewife,0,33,5,22500,270.874006,0,0.6360983268395836,414.1623323627384,263.4479666559174,0.697343989666586,3-Standard (20-80%)
Male,A,Small,Retired,1,62,5,6210,33.27619903,0,0.11996635541729761,601.3475330802705,72.14147188282287,0.02890126745781868,4-Low Risk (Bottom 20%)
Male,B,Large,Self-employed,1,57,2,4290,174.6445246,0,0.37690734059469655,408.4743229353806,153.95697075879357,0.3669976588358763,3-Standard (20-80%)
Female,E,Large,Self-employed,0,34,3,17870,39.55041059,0,0.3577628574324054,288.9445351586451,103.373622537835,0.13724065552595463,4-Low Risk (Bottom 20%)
Female,E,Large,Retired,1,67,4,16550,23.21820596,0,0.15274896038594668,459.25293058254783,70.15040770068352,0.02450149350125131,4-Low Risk (Bottom 20%)
Male,C,Medium,Employed,0,18,12,44580,57.41329485,0,0.6677454312767508,583.1174054783888,389.3739834061467,0.8657463469766691,2-Medium Review (80-95%)
Male,C,Small,Employed,1,48,2,17670,35.78808354,0,0.34809020584772077,340.58480859092487,118.55423613102161,0.21022039234681522,3-Standard (20-80%)
Female,B,Medium,Housewife,1,41,13,29950,34.10399662,0,0.29221307585598033,242.42585354235027,70.84000433062158,0.02607572454993138,4-Low Risk (Bottom 20%)
Female,A,Small,Housewife,0,34,0,2615,33.80619296,0,0.35393373393540734,301.3641702176388,106.66294603947458,0.15253895212723015,4-Low Risk (Bottom 20%)
Male,A,Small,Self-employed,1,40,15,10840,70.87357842,0,0.25618604659152494,346.9530550043286,88.88453151441084,0.08036651328005166,4-Low Risk (Bottom 20%)
Male,D,Small,Housewife,0,63,13,49605,270.874006,0,0.6088396531312844,340.73861963512616,207.45518298708285,0.5613546459998385,3-Standard (20-80%)
Male,E,Medium,Retired,0,48,11,32710,23.10511703,0,0.17303907418285885,523.8606539108206,90.64836255355543,0.08698635666424477,4-Low Risk (Bottom 20%)
Male,C,Large,Retired,0,69,2,7180,66.69447337,0,0.1794384700429897,655.403209239948,117.60454912728171,0.20598207798498425,3-Standard (20-80%)
Male,A,Medium,Employed,1,43,14,14475,71.62174491,0,0.2825743539228719,345.5721661646624,97.64983158770681,0.11455558246548801,4-Low Risk (Bottom 20%)
Female,A,Medium,Employed,1,46,6,21875,293.5560359,0,0.5040800230921709,413.2097758460104,208.2907933503677,0.5643820134011464,3-Standard (20-80%)
Male,D,Medium,Unemployed,1,37,6,45180,69.72819603,0,0.48744972365779243,414.3594546006321,201.9794016400717,0.5446032130459353,3-Standard (20-80%)
Male,D,Large,Employed,1,51,3,32635,258.9237292,0,0.6094937133070512,426.20220657732443,259.76756550647235,0.6899168483087107,3-Standard (20-80%)
Male,C,Medium,Unemployed,1,43,0,9195,103.4727356,0,0.4788540159808842,483.0092234285655,231.29090639457678,0.6243642528457254,3-Standard (20-80%)
Male,D,Small,Housewife,1,54,0,9835,174.6445246,0,0.5172294377870965,326.73884631321124,168.9989497817868,0.42790829095018973,3-Standard (20-80%)
Male,C,Large,Employed,1,38,13,5370,55.29380019,0,0.2948351892514443,312.12516690073005,92.02548265331538,0.09203196899975781,4-Low Risk (Bottom 20%)
Male,B,Small,Unemployed,0,58,0,9415,30.62119248,0,0.3703436629479034,413.69266129837285,153.20845551990575,0.3636877371437798,3-Standard (20-80%)
Male,A,Small,Housewife,0,28,14,12160,276.9950185,0,0.6755107223185696,490.7166265718166,331.4843428692596,0.8050375393557763,2-Medium Review (80-95%)
Male,A,Small,Self-employed,1,34,12,9235,153.4523215,0,0.35021409228706346,387.1879632545331,135.59868109566318,0.2891337692742391,3-Standard (20-80%)
Male,E,Small,Housewife,1,32,4,23160,48.3306937,0,0.5300569006187565,292.1060423726738,154.83282347207066,0.3705094050213934,3-Standard (20-80%)
Male,A,Small,Employed,0,24,9,2375,69.72819603,0,0.537847300148841,493.10341329832613,265.2143395366828,0.7015015742310486,3-Standard (20-80%)
Male,B,Small,Employed,1,59,1,49800,30.41139927,0,0.34923642975678026,341.1226285400645,119.13244890058048,0.21320739484943893,3-Standard (20-80%)
Male,A,Medium,Self-employed,0,42,9,27770,81.90993935,0,0.3244562243264485,361.5549269901039,117.30874649783387,0.2045289416323565,3-Standard (20-80%)
Male,B,Medium,Retired,1,65,2,21245,87.14669097,0,0.18682934181873806,642.4175016016211,120.02243899706897,0.2175668039073222,3-Standard (20-80%)
Male,E,Medium,Employed,1,36,0,5570,148.5612071,0,0.5104502665444244,391.44196092496617,199.81165329082114,0.5368127875999031,3-Standard (20-80%)
Male,E,Large,Housewife,0,75,2,20800,148.4945135,0,0.6010186801408165,337.31046449025166,202.7298901656168,0.5471865665617179,3-Standard (20-80%)
Male,E,Medium,Unemployed,1,47,14,18490,208.6667182,0,0.534924344191354,429.9848502581606,230.0093640365641,0.6206506821667878,3-Standard (20-80%)
Male,A,Large,Unemployed,1,46,10,28470,66.65715225,0,0.3805278601150253,365.860304156637,139.22003864175738,0.3051989989505126,3-Standard (20-80%)
Male,A,Large,Employed,0,49,0,25485,297.3851697,0,0.6094911783103925,487.57598150381466,297.1732594826061,0.757326229111165,3-Standard (20-80%)
Male,C,Large,Unemployed,0,36,5,8215,93.38235115,0,0.49707788940116915,484.62036136905004,240.89406639015928,0.6471300557035602,3-Standard (20-80%)
Female,A,Medium,Retired,1,51,0,35775,249.7835716,0,0.279382632164451,778.2592002175093,217.4321038629682,0.5893275207879228,3-Standard (20-80%)
Male,B,Large,Retired,0,47,10,13605,139.637282,0,0.19449707540043776,663.7720738452424,129.10172709538304,0.25950593364010655,3-Standard (20-80%)
Female,D,Medium,Self-employed,0,24,11,9520,17.8799582,0,0.42389899790861924,375.8410279183495,159.31863510753374,0.3882699604423993,3-Standard (20-80%)
Male,D,Small,Unemployed,1,26,0,8555,31.60580864,0,0.5919513296220342,497.61414242120657,294.56335324496155,0.7532897392427546,3-Standard (20-80%)
Male,B,Small,Unemployed,1,42,11,16220,63.50810856,0,0.35614898187893057,364.4499375370899,129.79847419967442,0.26241220634536205,3-Standard (20-80%)
Female,A,Small,Housewife,0,33,0,7560,39.45913644,0,0.3693783992070377,304.85957022138354,112.60854003132015,0.1810769354968919,4-Low Risk (Bottom 20%)
Male,C,Large,Self-employed,1,62,15,15060,87.83581964,0,0.2989435118407887,309.29320434225366,92.461196694564,0.0937272947444902,4-Low Risk (Bottom 20%)
Female,D,Large,Self-employed,1,34,4,14285,15.8925395,0,0.30530982806986917,297.71788440477457,90.89619610094691,0.08779365463792686,4-Low Risk (Bottom 20%)
Female,D,Large,Housewife,0,47,0,19565,249.7835716,0,0.6023832884799464,333.3688868777775,200.81584635433487,0.5400419794946315,3-Standard (20-80%)
Male,E,Large,Retired,0,70,9,19420,45.52113373,0,0.17621866681927592,478.6409790245351,84.34547520877659,0.06296924194720271,4-Low Risk (Bottom 20%)
Male,A,Small,Employed,0,41,7,4595,73.46170633,0,0.33238785261339615,379.61290271088023,126.17871755640755,0.24622588197303624,3-Standard (20-80%)
Male,E,Small,Employed,1,38,4,22180,44.79860971,0,0.4208477611996438,312.0515185952056,131.3261829797413,0.2703237264874465,3-Standard (20-80%)
Male,A,Medium,Housewife,1,57,1,5750,180.0831298,0,0.43777130663835806,367.7859605865757,161.0061405292289,0.3950512634213288,3-Standard (20-80%)
Female,B,Medium,Self-employed,1,56,4,41340,76.98652096,0,0.31811212169126785,341.8363588591611,108.74228938790537,0.16258981189957214,4-Low Risk (Bottom 20%)
Female,A,Medium,Retired,1,50,6,38655,123.969842,0,0.1889385937285624,655.834991036421,123.9125409244057,0.23613465730201016,3-Standard (20-80%)
Male,D,Large,Housewife,1,34,0,8910,184.4785165,0,0.5733068649827137,354.4412246420264,203.2035873201539,0.5486800678130298,3-Standard (20-80%)
Female,A,Large,Employed,0,28,1,21410,91.55064058,0,0.5237845255875281,411.64434718660164,215.61293910192182,0.584362638249778,3-Standard (20-80%)
Male,B,Small,Unemployed,0,27,1,38395,122.4496948,0,0.7152181895398119,652.3577197363386,466.5781072421441,0.9269798982804553,2-Medium Review (80-95%)
Female,D,Medium,Unemployed,1,34,3,17665,84.22903844,0,0.46444334661998676,370.708964513751,172.17331210079644,0.4400581254541051,3-Standard (20-80%)
Female,B,Small,Employed,1,28,4,7595,157.245582,0,0.5449931550661593,471.6472183463534,257.04450560475686,0.6846290465810931,3-Standard (20-80%)
Male,B,Large,Housewife,1,30,1,24160,32.4149606,0,0.4938695175829685,332.7065591767948,164.313627877333,0.40893678856866067,3-Standard (20-80%)
Male,A,Medium,Self-employed,1,40,3,2375,43.84379769,0,0.25541736623179984,384.21268643695583,98.13459244257162,0.11637200290627271,4-Low Risk (Bottom 20%)
Male,D,Small,Employed,0,34,4,9630,106.5583041,0,0.48957364869608117,402.8637520470238,197.23147701705477,0.5289819972551869,3-Standard (20-80%)
Female,B,Large,Employed,0,20,9,21820,148.3685156,0,0.6906318596152213,519.0929173578392,358.5021068279349,0.8347057398885929,2-Medium Review (80-95%)
Female,D,Large,Retired,1,57,15,9500,245.331155,0,0.20768202000749567,558.8833406874429,116.07002114250554,0.19827238233632033,4-Low Risk (Bottom 20%)
Male,A,Small,Housewife,0,55,5,48950,124.3443471,0,0.5068318288205979,383.7772989554309,194.51055028941036,0.5198595301525794,3-Standard (20-80%)
Female,B,Small,Unemployed,0,22,2,11290,21.45273029,0,0.6103854875390853,592.7922006447167,361.83175639989264,0.8382982158714781,2-Medium Review (80-95%)
Female,C,Large,Self-employed,1,33,2,28725,87.14669097,0,0.4165056155058772,336.92043924047454,140.32925492236436,0.30963913780576413,3-Standard (20-80%)
