gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,E,Medium,Self-employed,0,22,2,24665,251.432848,1,0.811446734950081,678.7319574660758,550.7548307921244,0.9675869863566643,1-Highest Review (Top 5%)
Female,A,Medium,Employed,0,22,4,49000,223.3475567,1,0.7508635566850731,733.4700352042017,550.7359193553527,0.9675466214579801,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,19,6,7270,99.28308074,1,0.754110071691557,730.1576421493514,550.6192318673856,0.967506256559296,1-Highest Review (Top 5%)
Female,E,Medium,Employed,0,18,1,28405,285.6217445,1,0.8573751159357581,642.1870620548085,550.5952067816853,0.9674658916606119,1-Highest Review (Top 5%)
Male,B,Medium,Self-employed,0,18,4,8925,137.8151761,1,0.6956097874447081,791.4809920017481,550.5619246128628,0.9674255267619278,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,19,12,3280,250.8413259,1,0.7440871594799349,739.7888893743954,550.4674133094096,0.9673851618632437,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,21,14,19225,295.7970919,0,0.7905243534750602,696.2335059551057,550.3895421628345,0.9673447969645597,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,24,0,38310,222.2151274,1,0.7525399437615509,731.2654266989589,550.306443082801,0.9673044320658755,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,1,23,1,19630,222.6929824,1,0.8268881445998995,665.2530287087175,550.089842598415,0.9672640671671914,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,20,14,24480,190.0515645,1,0.8182184726498123,672.2520556736043,550.0490502289531,0.9672237022685073,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,1,24,2,38490,270.4632326,1,0.7861919738617604,699.5625071578951,549.9904283421474,0.9671833373698232,1-Highest Review (Top 5%)
Male,C,Medium,Self-employed,0,19,13,19705,249.7835716,1,0.7539724399015882,729.3913977159264,549.9410117791067,0.9671429724711391,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,21,10,10030,291.3194903,1,0.7863432918398087,699.2985727982116,549.8887417130258,0.967102607572455,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,21,0,5440,153.4523215,1,0.7470627819959488,735.8533152869468,549.7286248592085,0.9670622426737709,1-Highest Review (Top 5%)
Female,B,Medium,Housewife,0,18,5,3190,258.9237292,1,0.8013477207455383,685.8113174643498,549.5733361115515,0.9670218777750867,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,6,8680,169.7885554,1,0.75710664441748,725.854894706606,549.5495636653218,0.9669815128764027,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,20,7,23980,205.4307964,1,0.7541072212975867,728.4955394598448,549.36374698975,0.9669411479777186,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,23,0,14810,293.5560359,1,0.8172639638131137,672.1788347654127,549.3475388916612,0.9669007830790345,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,23,9,27725,201.6569069,1,0.7894195348214604,695.3610733795855,548.9316150802638,0.9668604181803504,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,1,24,0,7000,223.3085718,0,0.8037844548810309,682.9304392151286,548.9288708061952,0.9668200532816663,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,18,0,11260,58.60474559,1,0.7240208401670812,758.0572079588164,548.8492166010541,0.9667796883829821,1-Highest Review (Top 5%)
Female,C,Medium,Employed,1,19,2,21290,270.7883545,0,0.8080597101138769,679.0623811065583,548.7229508262045,0.966739323484298,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,1,19,11,30870,156.6298557,1,0.7791004974409542,704.2753637501227,548.7012862331295,0.9666989585856139,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,22,2,25590,216.4916013,0,0.7277840656861976,753.751482832703,548.5683186929848,0.9666585936869299,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,18,14,7220,216.4916013,1,0.7306977144938147,750.6094415089352,548.4686033880577,0.9666182287882458,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,21,8,17135,251.432848,1,0.7583390135994337,723.1792346916399,548.4150274916515,0.9665778638895617,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,24,3,18205,295.7970919,0,0.7407921302418361,740.1817874744008,548.3208431093714,0.9665374989908775,1-Highest Review (Top 5%)
Male,B,Large,Self-employed,1,21,0,30690,211.8309492,1,0.7647926269785212,716.9054011838467,548.2839650664848,0.9664971340921934,1-Highest Review (Top 5%)
Male,A,Small,Housewife,0,21,4,5165,216.4916013,1,0.7780765961755128,704.5143130098115,548.166098623604,0.9664567691935093,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,1,18,0,6645,70.87357842,0,0.7111329520626894,770.6756239522701,548.052831543933,0.9664164042948252,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,0,21,7,27850,276.3355652,1,0.8069095601243317,679.0699564073169,547.9480398182772,0.9663760393961411,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,23,2,27225,208.6667182,0,0.7655430859825763,715.4064108306159,547.6744314789885,0.966335674497457,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,12,13940,249.7835716,1,0.7825598436250797,699.5138751740038,547.411468769742,0.9662953095987729,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,22,0,7600,120.7793723,1,0.7634302787373882,716.8970841131905,547.3009407505539,0.9662549447000888,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,24,0,17890,139.2056697,1,0.7554722466832641,724.1588636079169,547.0819236454724,0.9662145798014047,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,21,4,22700,210.189841,0,0.8054517142007336,679.125268215908,547.002611441536,0.9661742149027206,1-Highest Review (Top 5%)
Female,A,Small,Housewife,0,20,0,36900,270.7883545,0,0.8462383167146034,646.3719437708777,546.9847056682138,0.9661338500040365,1-Highest Review (Top 5%)
Male,E,Small,Self-employed,0,19,0,13245,201.6569069,1,0.7919255581845748,690.5572390981954,546.8699270312372,0.9660934851053524,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,20,6,10075,216.4916013,1,0.7933149431170139,689.3464539489933,546.8688429024609,0.9660531202066683,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,21,5,3535,114.1467007,1,0.787696246732044,693.9059822609865,546.5871378118914,0.9660127553079841,1-Highest Review (Top 5%)
Female,C,Medium,Self-employed,0,19,6,19560,293.5560359,1,0.7848153156587138,696.4148952148793,546.5570758174955,0.9659723904093,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,1,19,6,2695,99.57981885,1,0.7464656862653622,732.1720186738792,546.5412883836929,0.965932025510616,1-Highest Review (Top 5%)
Female,C,Medium,Unemployed,0,21,0,24240,141.0368682,1,0.7836989903073395,697.2785627386093,546.456505581201,0.9658916606119319,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,19,7,26445,201.6569069,0,0.7281842460685282,750.1100168846283,546.218297113584,0.9658512957132478,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,1,22,0,9350,239.4551701,1,0.7515666912773162,726.4804338658067,545.9984959582335,0.9658109308145637,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,19,12,23270,276.9454965,0,0.8418231905615124,648.5284597152338,545.9462971274214,0.9657705659158795,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,27,0,4350,259.0040603,1,0.8025999132056112,680.2202682355467,545.9447282465474,0.9657302010171954,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,23,10,5905,296.4319078,1,0.8264930927354228,660.3738005940756,545.794384814443,0.9656898361185113,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,21,6,8380,129.3156084,0,0.7916234275723962,689.3882899963219,545.7359210551614,0.9656494712198272,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,0,19,7,37940,171.3729361,1,0.7632155213024366,714.7995962182013,545.5461464544456,0.9656091063211432,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,18,14,1525,251.432848,1,0.8039364112984304,678.3730971932717,545.3688332789602,0.9655687414224591,1-Highest Review (Top 5%)
Male,D,Medium,Housewife,1,20,4,6075,270.4632326,1,0.8352990986537183,652.8870435053491,545.3559589627091,0.9655283765237749,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,21,3,7480,212.4247054,1,0.7771328318819505,701.6875831590035,545.304458596758,0.9654880116250908,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,21,8,37220,249.7835716,1,0.8155224121936665,668.5640669814369,545.2289806107094,0.9654476467264067,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,0,19,3,8095,153.4523215,1,0.7261030601170592,750.6787566637988,545.0701423784535,0.9654072818277226,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,18,4,2670,113.2248348,1,0.7280821992572536,748.6181469307537,545.055546821233,0.9653669169290385,1-Highest Review (Top 5%)
Male,E,Large,Self-employed,0,19,0,14490,210.189841,1,0.7974401070422855,683.4572936644105,545.0162574185782,0.9653265520303544,1-Highest Review (Top 5%)
Female,E,Large,Unemployed,0,22,0,3725,223.3475567,1,0.8101090744212011,672.6675055117861,544.9340502833712,0.9652861871316702,1-Highest Review (Top 5%)
Male,C,Small,Employed,1,18,0,26410,150.2239631,1,0.7969028636130264,683.7483693124135,544.8810334957994,0.9652458222329862,1-Highest Review (Top 5%)
Male,B,Small,Housewife,0,21,6,3000,237.675525,1,0.7980129610564648,682.7559796018319,544.8481209610651,0.9652054573343021,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,23,7,8810,210.189841,1,0.7742823785491036,703.5477637875708,544.7446359683432,0.965165092435618,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,20,12,18315,276.3355652,0,0.7786333505146525,699.4987827667456,544.6530809065922,0.9651247275369339,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,29,0,21365,285.6217445,0,0.7656596107083995,711.2691272273263,544.5900430617777,0.9650843626382498,1-Highest Review (Top 5%)
Female,B,Small,Employed,0,20,0,28335,223.3475567,1,0.7938494066649776,685.836461502249,544.4508680327681,0.9650439977395657,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,23,0,31280,201.3918071,1,0.7678796929298153,708.9079494261422,544.3560185208511,0.9650036328408815,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,0,22,0,17240,181.4165594,1,0.7415570453656958,734.0148713407287,544.3138992459121,0.9649632679421974,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,1,20,10,19030,201.6569069,1,0.7683746129867235,708.3094657060726,544.2470115867364,0.9649229030435134,1-Highest Review (Top 5%)
Male,D,Medium,Housewife,0,18,0,16355,222.735365,1,0.8382719309421979,649.028103585205,544.0620416281226,0.9648825381448293,1-Highest Review (Top 5%)
Female,A,Small,Employed,0,20,6,7430,285.6217445,1,0.7678998965245815,708.1882523777364,543.817685720788,0.9648421732461452,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,25,2,9175,282.3344767,0,0.7552328416340554,719.9968386560023,543.7652584257091,0.9648018083474611,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,23,11,11365,260.3601885,1,0.8064187966895904,674.0756096852641,543.5872420401927,0.9647614434487769,1-Highest Review (Top 5%)
Female,E,Small,Employed,0,18,3,7040,249.7835716,1,0.8151266531496885,666.7755987962972,543.5065622487052,0.9647210785500928,1-Highest Review (Top 5%)
Male,A,Large,Unemployed,1,19,6,22260,102.818883,1,0.7504830190006044,724.1405828926152,543.4552108301073,0.9646807136514087,1-Highest Review (Top 5%)
Female,E,Small,Unemployed,0,20,0,39935,132.7922667,1,0.8312490105537212,653.6663229449891,543.3594841803115,0.9646403487527246,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,18,1,25665,129.6779531,1,0.751138319415618,723.2303559262489,543.2460341008018,0.9645999838540406,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,25,0,28020,150.2239631,0,0.7424019550031214,731.6291849253727,543.162937225937,0.9645596189553565,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,1,20,6,18325,270.4632326,1,0.7896953749953655,687.5416197263519,542.9484372147224,0.9645192540566723,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,1,19,9,5560,169.7885554,0,0.7572263358481223,716.8313665689126,542.8035891279799,0.9644788891579882,1-Highest Review (Top 5%)
Male,E,Medium,Self-employed,0,22,6,3800,295.7970919,0,0.7921942446234027,685.1495479050433,542.7715285567016,0.9644385242593041,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,18,4,29265,34.81202424,1,0.7193473381827872,754.5265948066151,542.766697562261,0.96439815936062,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,19,0,20970,183.8950396,1,0.8092502816394829,670.404354121993,542.5249123855584,0.9643577944619359,1-Highest Review (Top 5%)
Male,B,Medium,Employed,1,18,2,3390,161.4389472,1,0.7243195183838589,748.8144848013334,542.3809469901593,0.9643174295632518,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,0,21,5,16915,162.9324677,1,0.7306013700443885,742.0191229672528,542.1201878390104,0.9642770646645676,1-Highest Review (Top 5%)
Male,C,Medium,Employed,1,23,2,9460,248.5121203,1,0.7593399599381301,713.7868599933857,542.0068856717412,0.9642366997658836,1-Highest Review (Top 5%)
Male,C,Small,Housewife,0,20,0,22770,202.5335882,1,0.8382069695065891,646.5468686409063,541.9400914074688,0.9641963348671995,1-Highest Review (Top 5%)
Male,D,Medium,Housewife,0,21,3,7280,250.8413259,1,0.825289354995725,656.6108351716008,541.8939326419747,0.9641559699685154,1-Highest Review (Top 5%)
Female,B,Medium,Employed,0,22,0,21250,284.9991194,1,0.7985664142873786,678.3225190654032,541.685581780441,0.9641156050698313,1-Highest Review (Top 5%)
Female,A,Small,Self-employed,0,20,0,29145,239.4551701,0,0.7636437181417107,709.3320500149098,541.6769640704676,0.9640752401711472,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,23,0,5900,251.432848,1,0.7948404583005134,681.4820058831616,541.6694698797254,0.9640348752724631,1-Highest Review (Top 5%)
Female,E,Small,Employed,0,19,0,9270,275.0923407,1,0.8373444564479757,646.8871863091825,541.6673994032228,0.9639945103737789,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,19,0,9365,167.9366556,1,0.7489499033907658,722.8729508656919,541.3956267146577,0.9639541454750948,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,27,0,11755,225.1417422,1,0.7099477619711992,762.4457088433687,541.2966246178942,0.9639137805764108,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,19,13,27795,162.9324677,0,0.7982149787621635,677.6891920395609,540.9416640312058,0.9638734156777267,1-Highest Review (Top 5%)
Female,A,Large,Self-employed,0,19,2,18060,270.7883545,1,0.7603105597942861,711.1014076845632,540.6579093471552,0.9638330507790426,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,22,3,6295,222.735365,1,0.7759339114333426,696.7212611719715,540.6096533599392,0.9637926858803585,1-Highest Review (Top 5%)
Female,C,Small,Employed,0,19,5,31075,207.1446249,1,0.7937976001140734,680.8350932334719,540.4452630821714,0.9637523209816743,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,18,1,20305,137.8873343,1,0.7815923911650487,691.3478206084557,540.352196236108,0.9637119560829902,1-Highest Review (Top 5%)
Male,C,Small,Housewife,0,24,0,34175,276.3355652,0,0.8579079620191049,629.6705213201765,540.1993536893,0.9636715911843061,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,1,19,15,14850,153.4523215,1,0.7392813543292882,730.4233395793287,539.9883557179278,0.963631226285622,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,1,22,0,42465,153.4523215,1,0.7748627039173792,696.874301397837,539.9819054716627,0.963590861386938,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,24,4,8385,284.2162652,0,0.7521226013946661,717.7794369083036,539.858137315072,0.9635504964882539,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,22,6,13305,250.8413259,1,0.8079716321007206,668.059692011269,539.7732796950498,0.9635101315895697,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,21,3,2535,99.17167477,1,0.7597923084251412,710.3997575238344,539.7562716736948,0.9634697666908856,1-Highest Review (Top 5%)
Female,E,Medium,Unemployed,0,23,4,22305,222.711392,1,0.8116115656586743,665.0236073221598,539.7408511387175,0.9634294017922015,1-Highest Review (Top 5%)
Female,B,Small,Employed,1,20,5,7865,276.3355652,0,0.7737011554708985,697.3671800981147,539.5537930293934,0.9633890368935174,1-Highest Review (Top 5%)
Male,B,Small,Housewife,0,21,0,29285,201.3918071,1,0.8276064899962567,651.7883139353768,539.4242387166355,0.9633486719948333,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,20,0,14115,150.2239631,1,0.7719643880925056,698.6508757900549,539.3335958195628,0.9633083070961492,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,21,6,10765,125.9456252,0,0.7926838920364142,680.2283216399394,539.2060334709449,0.963267942197465,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,21,1,12215,222.735365,1,0.7798380724973991,691.3166319407081,539.1150297380358,0.963227577298781,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,19,5,13795,63.53336338,1,0.735487829508065,732.8090476960023,538.9721359338048,0.9631872124000969,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,24,0,23960,223.3085718,1,0.7630877873997352,706.2177240737145,538.9061204858875,0.9631468475014128,1-Highest Review (Top 5%)
Female,C,Medium,Employed,0,18,0,23705,200.6565503,0,0.7859195402061087,685.6550583110823,538.8697081678384,0.9631064826027287,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,0,26,2,26675,282.3344767,0,0.7813757838002747,689.6182883694698,538.8510305976984,0.9630661177040446,1-Highest Review (Top 5%)
Male,D,Large,Housewife,0,20,4,11095,248.5121203,0,0.8401241337378036,641.2783760225307,538.753440140714,0.9630257528053605,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,18,0,29850,100.833778,0,0.7486286689708936,719.5434161392385,538.6708298910879,0.9629853879066763,1-Highest Review (Top 5%)
Male,C,Large,Unemployed,0,21,10,8620,181.4165594,1,0.7554927757943762,712.9611744960786,538.637016753661,0.9629450230079922,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,28,6,13265,284.1301175,1,0.7402956156640393,727.4028701859052,538.4931556200639,0.9629046581093081,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,28,1,26060,249.8117276,1,0.7427965816695384,724.9051495965642,538.4570671549733,0.9628642932106241,1-Highest Review (Top 5%)
Male,C,Small,Self-employed,0,25,5,31970,297.3851697,1,0.7863525303636874,684.6886293377684,538.4066361909989,0.96282392831194,1-Highest Review (Top 5%)
Male,B,Large,Employed,0,18,3,13995,129.3156084,1,0.7451807585216149,722.4577225101829,538.3615936599365,0.9627835634132559,1-Highest Review (Top 5%)
Male,B,Medium,Self-employed,0,19,4,10440,139.2830008,1,0.694699462919705,774.9009865324014,538.3232991600088,0.9627431985145717,1-Highest Review (Top 5%)
Male,E,Small,Self-employed,0,23,3,6335,296.4319078,1,0.7990403567684198,673.4420742169578,538.1073952451826,0.9627028336158876,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,19,7,25040,223.3085718,1,0.8326074894715082,646.2831060780695,538.1001544395099,0.9626624687172035,1-Highest Review (Top 5%)
